"","x1","x2","x3","x4","y"
"7567",1,1,1,1,1.71415240028964
"7568",1,-1,1,1,0.150286640965215
"7569",-1,1,-1,-1,-3.41542972116939
"7570",1,-1,-1,-1,-3.47112098642468
"7571",-1,1,-1,1,-0.195890912784223
"7572",-1,1,1,1,0.408803167135874
"7573",-1,-1,-1,-1,1.28277874444896
"7574",1,-1,1,-1,0.25825308497611
"7575",-1,1,-1,-1,-3.00298783592151
"7576",-1,-1,1,1,3.6165302725237
"7577",-1,-1,-1,-1,-1.89770623455961
"7578",1,1,1,-1,2.79724731059426
"7579",1,1,-1,1,1.0068875732411
"7580",-1,-1,1,1,0.478124270906432
"7581",-1,-1,-1,1,0.558647388613283
"7582",-1,-1,1,1,2.73777912572456
"7583",-1,-1,1,1,2.23372953330847
"7584",1,1,-1,1,-0.240271718424635
"7585",1,1,-1,1,-0.424369674355446
"7586",-1,1,-1,-1,-3.1492562731753
"7587",1,1,1,-1,1.63766116386338
"7588",1,1,1,-1,2.1593905518013
"7589",1,-1,1,-1,0.722029231483441
"7590",-1,1,1,1,0.976935404899971
"7591",-1,-1,-1,1,-0.123467992988489
"7592",-1,-1,-1,-1,-0.0535315294338668
"7593",1,1,-1,-1,-0.365613745478145
"7594",1,1,1,1,1.58604556177958
"7595",-1,-1,1,1,1.77717845484195
"7596",1,1,-1,1,0.751781395995545
"7597",1,-1,-1,1,-2.50594506733084
"7598",-1,-1,-1,-1,0.296674691658988
"7599",-1,-1,1,-1,2.70034912735238
"7600",1,1,1,1,2.10736694115979
"7601",-1,-1,-1,-1,-0.219043233418245
"7602",1,1,1,1,1.2922615062648
"7603",1,-1,1,1,0.511534482540665
"7604",1,1,-1,-1,-0.542773857996362
"7605",-1,-1,1,-1,2.88662825462881
"7606",1,1,1,1,1.4393176122175
"7607",-1,1,1,-1,2.26982633371842
"7608",1,1,1,-1,2.63464781650593
"7609",-1,1,-1,1,-1.64947571646007
"7610",1,-1,-1,-1,-1.47634651803578
"7611",-1,1,1,-1,-1.73511072260863
"7612",1,1,1,-1,1.4651460631203
"7613",-1,1,-1,-1,-3.63375356022207
"7614",1,1,-1,-1,1.64501888678486
"7615",1,-1,-1,1,-3.74130879932815
"7616",-1,1,1,1,0.968057637368289
"7617",1,1,1,-1,2.0613477216679
"7618",-1,-1,1,-1,3.82737234945172
"7619",-1,1,-1,1,-1.50699018469305
"7620",1,-1,1,-1,1.49445654973668
"7621",-1,-1,1,1,2.14344735720012
"7622",1,-1,-1,-1,-1.77436675286555
"7623",-1,-1,1,1,3.47173317057366
"7624",1,1,-1,-1,0.977084420878304
"7625",-1,-1,-1,1,-0.0813902385842228
"7626",-1,1,1,-1,0.0715455191649759
"7627",-1,1,1,1,-0.503635329366489
"7628",-1,-1,-1,1,0.0955849592705432
"7629",1,-1,1,1,-1.55063586910076
"7630",-1,-1,1,-1,0.0713106436582738
"7631",-1,1,-1,1,-1.80002891711708
"7632",-1,1,1,-1,1.29994953262438
"7633",-1,1,-1,1,-3.7405847554757
"7634",1,1,1,-1,1.66576147371428
"7635",1,1,-1,-1,0.0398825512966511
"7636",1,-1,1,1,-1.57657789988649
"7637",1,1,-1,-1,-0.879081124806575
"7638",1,1,-1,-1,-0.630006822925608
"7639",1,1,1,1,3.69274528506232
"7640",-1,-1,-1,-1,-0.855983138104111
"7641",1,-1,-1,-1,1.1458280811997
"7642",1,1,1,-1,0.717615955966036
"7643",1,1,-1,1,-0.782673754055012
"7644",1,-1,1,-1,1.4740782034419
"7645",1,-1,-1,-1,-1.0474409452851
"7646",-1,-1,-1,1,-1.4514763799097
"7647",1,1,1,1,2.13952581258966
"7648",-1,-1,-1,1,-0.44637703744257
"7649",-1,1,-1,1,-2.77735390877276
"7650",-1,1,1,1,0.132219581665547
"7651",-1,-1,1,-1,-0.159871557404681
"7652",-1,1,-1,1,-2.94883620074719
"7653",1,-1,1,-1,1.90900077367692
"7654",-1,1,-1,-1,-2.92159403279963
"7655",1,-1,1,-1,0.31563125182282
"7656",-1,-1,-1,-1,-0.509437621421602
"7657",-1,-1,-1,1,-0.580849933433277
"7658",1,1,1,-1,1.57644605275795
"7659",1,1,-1,1,-0.57581529568873
"7660",-1,-1,-1,-1,-0.751343987826375
"7661",1,-1,1,-1,0.246216235438957
"7662",-1,1,1,1,-0.652339386447283
"7663",1,-1,1,-1,-1.36125587350139
"7664",1,1,1,-1,0.5457563295234
"7665",-1,1,-1,-1,-1.59658118119965
"7666",1,1,-1,-1,-1.2310056792955
"7667",1,1,1,1,2.31379998070418
"7668",-1,-1,-1,-1,2.01768172462719
"7669",-1,1,-1,-1,-3.38515499173347
"7670",1,-1,1,1,0.837200950439923
"7671",1,-1,1,1,0.660751005639
"7672",-1,1,-1,1,-2.15254269458879
"7673",-1,-1,1,1,1.04486440544002
"7674",-1,1,1,1,0.0903345667695675
"7675",1,1,1,-1,1.55859819817726
"7676",1,-1,-1,1,-1.81252507173448
"7677",-1,-1,-1,-1,-0.0935944488489825
"7678",-1,-1,-1,-1,0.134052015772389
"7679",1,-1,1,-1,-1.03222528336534
"7680",1,-1,1,-1,1.61622242874385
"7681",1,-1,-1,1,-2.55461113126593
"7682",-1,1,-1,1,-3.12628944839924
"7683",-1,-1,-1,1,-0.190545480099236
"7684",1,-1,-1,1,-2.55100286406105
"7685",1,1,-1,1,0.981979550065002
"7686",-1,1,1,-1,0.208982750081185
"7687",1,-1,1,1,1.12379060002869
"7688",-1,-1,-1,-1,-0.142369051417284
"7689",1,-1,-1,1,-1.16774291254039
"7690",-1,1,1,-1,-0.0296562212318456
"7691",1,1,1,-1,1.52343043764662
"7692",-1,-1,-1,-1,0.224153672744983
"7693",1,-1,-1,1,-3.46754954240618
"7694",-1,-1,1,-1,0.824629181723765
"7695",1,1,1,-1,2.05420834828031
"7696",-1,-1,-1,-1,0.114232768847873
"7697",1,-1,-1,-1,-2.08780843579962
"7698",1,-1,1,1,0.336142647689641
"7699",1,-1,-1,1,-2.34263372054075
"7700",-1,1,1,1,0.421420855536803
"7701",-1,-1,-1,1,2.67084002717957
"7702",1,1,-1,1,-0.530418930508538
"7703",1,1,1,1,3.28380837479878
"7704",-1,1,1,-1,1.28990601291464
"7705",1,-1,1,1,-0.037561246139698
"7706",1,-1,-1,-1,-2.10154566394176
"7707",1,1,1,-1,2.03539607434671
"7708",-1,-1,1,-1,2.86393634329369
"7709",-1,1,-1,-1,-2.90744656455437
"7710",1,1,-1,1,0.668794812337788
"7711",1,1,1,-1,2.73153581277073
"7712",-1,1,-1,-1,-3.00989300646203
"7713",-1,1,-1,-1,-2.61060237680662
"7714",-1,1,-1,-1,-2.81474843995775
"7715",1,1,-1,1,1.07976432168618
"7716",-1,1,-1,-1,-1.87978735567623
"7717",-1,-1,1,1,1.25278503498605
"7718",1,-1,1,1,-1.81593181558504
"7719",1,-1,1,1,0.15197733398921
"7720",-1,1,-1,-1,-1.38577426295261
"7721",1,1,-1,1,0.606961332804613
"7722",1,-1,-1,1,-3.43381676681934
"7723",-1,1,1,1,-0.685414017543934
"7724",-1,1,1,1,0.193339475339338
"7725",1,-1,1,1,-0.165853591737814
"7726",1,1,-1,1,-0.24088357846044
"7727",-1,1,1,1,0.267408697571949
"7728",-1,-1,1,1,1.27195254391494
"7729",1,-1,-1,-1,-2.90026336485132
"7730",1,1,-1,-1,0.139449763053029
"7731",1,-1,-1,-1,-2.08035099335438
"7732",1,1,1,1,3.21885766608304
"7733",1,1,-1,-1,0.869390559265604
"7734",1,1,-1,1,1.51107807644168
"7735",1,-1,-1,-1,-0.107204420340084
"7736",1,-1,1,1,-0.783388565349834
"7737",1,-1,-1,-1,-2.75166628594754
"7738",1,1,1,1,1.95033827824849
"7739",1,1,-1,-1,1.05248901031277
"7740",-1,-1,-1,-1,0.530619374710336
"7741",-1,1,-1,-1,-0.175912022375979
"7742",-1,1,1,-1,-2.60759774635861
"7743",-1,1,-1,1,-1.08336259942006
"7744",1,-1,-1,-1,-1.84267094554228
"7745",1,1,-1,-1,1.86721708895554
"7746",1,1,-1,1,-1.7642476990745
"7747",-1,1,1,1,-0.786388843863674
"7748",-1,1,1,1,1.05252121649532
"7749",-1,-1,1,1,1.95582373854089
"7750",-1,-1,1,1,2.18425478239114
"7751",1,1,1,1,5.33060424241896
"7752",1,-1,-1,1,-3.83641641344238
"7753",1,-1,1,-1,1.28301349662732
"7754",1,-1,-1,-1,-2.68960929288596
"7755",-1,1,-1,-1,-1.21401239565881
"7756",1,-1,1,-1,2.23209090270607
"7757",1,-1,-1,1,-0.381195530678584
"7758",1,-1,1,-1,0.986809634366859
"7759",-1,1,-1,-1,-3.4440742461098
"7760",-1,-1,-1,-1,-0.223827870377611
"7761",-1,1,-1,1,-2.77270135823126
"7762",-1,-1,1,-1,1.85743351842443
"7763",-1,1,-1,1,-1.81359789352473
"7764",1,1,-1,-1,0.781027639128361
"7765",1,1,1,1,2.49982621405049
"7766",-1,-1,-1,-1,1.43756408066884
"7767",1,-1,-1,1,-1.33789739421504
"7768",1,-1,1,1,-0.983112163925305
"7769",1,1,-1,1,0.312693045887442
"7770",-1,-1,-1,1,0.0666155246693885
"7771",-1,-1,-1,-1,0.661676489028692
"7772",1,-1,-1,1,-1.03604641832331
"7773",-1,1,1,-1,-0.430668343648868
"7774",-1,1,1,-1,-0.71163268387824
"7775",-1,-1,1,1,0.832007185639393
"7776",1,1,1,-1,0.718289587119149
"7777",-1,-1,-1,1,-0.984240631991729
"7778",1,-1,-1,1,-3.23930011329005
"7779",-1,-1,1,-1,1.80999631038487
"7780",-1,1,1,1,-1.38544830445983
"7781",-1,-1,1,1,2.31460989373354
"7782",1,-1,-1,1,-2.49767671492922
"7783",-1,-1,1,1,-0.311503827006669
"7784",-1,1,1,1,-0.225058018151954
"7785",1,1,-1,-1,-1.25842177417358
"7786",-1,1,1,-1,0.436516197164829
"7787",-1,-1,1,-1,3.36346772384798
"7788",1,1,1,-1,2.5509068736085
"7789",1,1,-1,1,-0.196684614565112
"7790",1,-1,1,-1,-0.248260299397897
"7791",-1,-1,1,1,1.15940005341347
"7792",-1,-1,1,-1,1.90311962756089
"7793",1,-1,-1,-1,-2.50592333908689
"7794",-1,1,-1,1,-2.34299001495661
"7795",-1,1,-1,1,-4.29295867991155
"7796",-1,-1,-1,-1,1.07096755646006
"7797",1,-1,1,1,2.88287082642173
"7798",1,-1,-1,-1,-2.23238193148764
"7799",-1,-1,-1,-1,1.29180604926524
"7800",1,-1,1,-1,-0.17131275041926
"7801",-1,-1,1,-1,1.01530578347234
"7802",-1,-1,1,-1,2.59641764132253
"7803",-1,1,1,1,-0.730693063050769
"7804",1,1,1,-1,1.87396676954863
"7805",1,-1,1,-1,2.01251319763287
"7806",-1,-1,1,1,1.42673185144927
"7807",-1,1,1,1,-0.922699677600433
"7808",-1,1,1,1,-2.03734741068154
"7809",-1,1,1,-1,0.674426547552317
"7810",-1,-1,-1,-1,-0.371159335508251
"7811",-1,1,1,1,-0.125597470131773
"7812",1,-1,1,1,1.80936089894328
"7813",-1,1,-1,-1,-0.110094349759997
"7814",-1,1,-1,1,-3.86130888511814
"7815",1,1,-1,-1,0.498684104274171
"7816",1,-1,-1,-1,-1.52712981639614
"7817",-1,-1,1,1,1.55711252753633
"7818",-1,1,1,1,0.866330789298956
"7819",-1,-1,-1,-1,2.84381394543647
"7820",1,-1,1,1,-1.11645747280738
"7821",1,1,-1,-1,-0.771957097169961
"7822",-1,1,1,1,-0.892059873758472
"7823",-1,1,1,-1,0.276342476651446
"7824",-1,-1,-1,1,-0.279441146427298
"7825",-1,1,-1,-1,-2.98299554055738
"7826",1,1,1,1,1.07270858789095
"7827",-1,-1,1,1,0.768785120789161
"7828",-1,-1,-1,-1,0.0901596569572591
"7829",1,1,-1,-1,-0.727157368941197
"7830",1,1,1,-1,2.83870161171842
"7831",1,-1,1,1,-1.22962338143487
"7832",1,1,1,1,2.85614142405816
"7833",-1,-1,-1,1,-0.549754005330259
"7834",-1,1,1,1,-0.672645245166433
"7835",-1,1,-1,1,-3.42058590214119
"7836",-1,-1,-1,-1,-0.989801986099123
"7837",-1,-1,1,-1,2.20753885294056
"7838",1,-1,1,1,-0.589592685697944
"7839",1,1,-1,1,-0.720889704256985
"7840",1,-1,1,-1,-0.733563614519007
"7841",1,-1,-1,-1,-1.01796838338866
"7842",-1,1,-1,-1,-2.31364719747203
"7843",-1,1,-1,1,-3.73807442965468
"7844",1,-1,1,-1,-0.747427654657084
"7845",1,1,-1,-1,-0.14341440803253
"7846",1,-1,-1,-1,-2.93800528397094
"7847",-1,1,-1,1,-1.63302546943913
"7848",1,1,1,1,0.518720549815
"7849",-1,1,1,-1,-2.06344656338473
"7850",1,-1,1,1,-1.37028968920648
"7851",1,1,1,1,1.31624343497239
"7852",-1,1,-1,-1,-1.46002128355926
"7853",-1,1,-1,-1,-3.15368193401669
"7854",1,1,1,-1,4.35956850997449
"7855",1,1,1,-1,2.06306775221099
"7856",1,-1,-1,-1,-3.21836742101985
"7857",1,1,1,-1,2.05348751367147
"7858",-1,-1,-1,1,-0.076997427921886
"7859",-1,1,1,1,-0.0720721215160101
"7860",1,1,-1,1,-0.087691574816463
"7861",-1,-1,1,1,2.26548383376157
"7862",-1,1,1,-1,-0.365918736004574
"7863",1,-1,-1,-1,-4.7479189172411
"7864",1,-1,-1,1,-0.647873467994946
"7865",1,-1,1,1,2.03477881336586
"7866",-1,1,-1,-1,-0.771228125239628
"7867",-1,-1,1,-1,1.94539408387039
"7868",1,-1,1,-1,0.296365377942019
"7869",-1,-1,1,-1,2.08465250975707
"7870",-1,-1,1,1,2.30577538402627
"7871",-1,1,1,1,0.495388626259253
"7872",1,-1,-1,-1,0.0748607872511058
"7873",-1,1,1,1,-0.164398772680668
"7874",-1,1,-1,1,-1.35454072624965
"7875",-1,1,-1,-1,-3.22880007713792
"7876",-1,-1,1,1,1.36183730657777
"7877",1,-1,-1,-1,-2.33262998527496
"7878",-1,1,-1,-1,-2.61386736555615
"7879",-1,1,-1,1,-2.25412377130694
"7880",1,-1,1,-1,-1.03443750194453
"7881",-1,1,1,1,1.22039897538083
"7882",1,-1,1,-1,0.461187476022615
"7883",-1,1,1,1,-0.64143583859313
"7884",-1,1,-1,1,-1.64751181784754
"7885",-1,1,1,-1,-0.152735710555618
"7886",-1,1,1,-1,-1.68694290163209
"7887",1,-1,-1,-1,-2.08020332171227
"7888",-1,-1,1,1,2.32062517090731
"7889",1,-1,-1,1,-1.32243503465863
"7890",1,-1,-1,1,-1.53586245627856
"7891",1,-1,-1,-1,-0.735551221464022
"7892",-1,1,1,-1,1.24845331224908
"7893",1,-1,1,1,-0.274640420877468
"7894",1,1,1,-1,2.22652343154574
"7895",-1,1,1,-1,-0.450212998435398
"7896",-1,1,1,1,1.39533949657328
"7897",-1,1,-1,-1,-1.8874106402824
"7898",1,1,1,1,1.73151922345297
"7899",1,-1,-1,1,-2.31877931221394
"7900",-1,1,1,-1,-0.805245928558034
"7901",1,1,-1,1,-0.753689614671259
"7902",-1,-1,1,-1,2.27818291185867
"7903",1,-1,-1,1,-2.57702581147405
"7904",-1,1,1,1,-0.25464549587883
"7905",-1,1,1,-1,0.815190825979063
"7906",1,1,1,1,1.27581311250651
"7907",1,-1,-1,1,-0.430613426027429
"7908",-1,-1,1,1,2.19336873753892
"7909",1,1,1,-1,2.81408117345198
"7910",-1,1,1,1,1.12235235535956
"7911",-1,-1,-1,-1,-0.0867299812504919
"7912",1,1,1,1,3.12160294320862
"7913",1,1,1,1,1.59846582368962
"7914",1,1,-1,-1,-0.21514290074037
"7915",-1,-1,1,-1,0.506983544656744
"7916",1,-1,-1,1,-1.6890310560962
"7917",-1,1,1,-1,1.05136139178374
"7918",-1,1,-1,1,-2.14801677074391
"7919",-1,1,1,1,0.607914256229835
"7920",-1,-1,-1,1,0.58618944766757
"7921",1,-1,1,1,-0.678125679233329
"7922",1,1,-1,-1,0.787889208721644
"7923",1,-1,-1,-1,-0.618341167469771
"7924",-1,-1,-1,1,1.45141316608805
"7925",-1,-1,-1,1,-1.65946851069992
"7926",-1,-1,1,1,1.82225130563181
"7927",-1,-1,1,-1,0.493618335806975
"7928",1,-1,1,-1,-0.752915440129746
"7929",-1,-1,-1,1,-0.885566736457205
"7930",1,1,-1,1,0.387493998778071
"7931",1,-1,-1,-1,-2.79663107308217
"7932",1,-1,1,1,-0.0301028848965067
"7933",1,-1,-1,-1,-1.68693027222745
"7934",-1,1,-1,1,0.142234013663733
"7935",1,1,1,-1,2.21408838706745
"7936",1,-1,-1,1,-2.35105072632846
"7937",1,1,1,1,2.7664141576121
"7938",1,1,-1,1,-0.414602182181581
"7939",-1,1,-1,1,-0.0981899654895086
"7940",1,-1,1,-1,-0.20541653047082
"7941",-1,-1,-1,-1,-0.663060646068946
"7942",-1,-1,-1,-1,-0.930861001160176
"7943",-1,-1,1,-1,2.13365629099172
"7944",-1,-1,-1,-1,-0.847266645971638
"7945",1,1,-1,-1,-1.751878511053
"7946",-1,1,1,-1,0.287478244966296
"7947",-1,1,1,-1,1.99704467231808
"7948",1,1,-1,1,-1.82957177426737
"7949",-1,-1,-1,-1,1.28514297234067
"7950",-1,1,-1,-1,-2.08738995073465
"7951",1,-1,1,-1,-2.92099370896949
"7952",1,1,-1,-1,-0.354419736853178
"7953",1,1,1,-1,1.92536232554962
"7954",-1,1,-1,-1,-2.90423347149899
"7955",-1,-1,-1,1,0.694475062890874
"7956",1,-1,1,1,-0.0409870005541487
"7957",-1,-1,-1,-1,0.378174527306657
"7958",-1,-1,1,-1,3.52555847561822
"7959",1,-1,-1,-1,-2.11005536555426
"7960",1,-1,1,-1,0.67223676290326
"7961",1,-1,1,-1,1.15128857365926
"7962",-1,1,1,1,-0.302074038892722
"7963",-1,-1,1,1,1.63820500087162
"7964",-1,1,1,-1,-0.198587542294999
"7965",1,-1,1,1,-0.920635844590619
"7966",1,1,1,-1,2.56163774680726
"7967",1,-1,-1,1,-2.91472142165111
"7968",-1,-1,-1,1,1.29451323174054
"7969",-1,-1,1,1,1.30654501505218
"7970",-1,-1,-1,1,-0.814052583986306
"7971",1,-1,1,-1,0.883295023328908
"7972",1,-1,1,1,0.978609717542047
"7973",1,1,-1,-1,0.418836308307364
"7974",1,1,-1,-1,-0.87937959082793
"7975",-1,1,-1,1,-2.07185789282817
"7976",-1,-1,1,1,2.22035910442549
"7977",1,1,-1,-1,0.109888995492468
"7978",1,1,-1,-1,1.09325873827135
"7979",1,-1,1,-1,0.238369226550538
"7980",-1,1,-1,1,-1.78330331139483
"7981",1,1,-1,1,-0.558749046166353
"7982",1,1,-1,1,-0.734700400735164
"7983",1,-1,1,-1,-0.219094697711129
"7984",1,1,1,1,0.0800711291465925
"7985",-1,-1,1,1,2.50496189837501
"7986",1,-1,-1,1,-4.25637264199168
"7987",1,1,1,1,3.19092041988634
"7988",1,1,-1,1,0.0290755502648335
"7989",-1,1,-1,-1,-2.53157616834866
"7990",-1,-1,1,-1,3.99143660373514
"7991",1,1,-1,-1,-2.39186560432061
"7992",-1,-1,1,1,2.8098786607106
"7993",1,1,1,-1,1.85794266848678
"7994",-1,-1,1,-1,1.80427611092349
"7995",1,1,-1,1,1.53786180928058
"7996",1,-1,-1,-1,-0.535397632782604
"7997",-1,-1,-1,1,-0.721039367468536
"7998",1,1,1,-1,2.21014838585656
"7999",-1,1,-1,-1,-4.12478664218463
"8000",1,1,1,-1,1.7463008824098
"8001",-1,1,-1,-1,-1.14533396828424
"8002",-1,1,1,-1,-0.683117193419809
"8003",1,1,1,1,2.28802112545162
"8004",-1,-1,1,-1,0.879329690655812
"8005",-1,1,1,-1,1.97628331003317
"8006",1,1,-1,1,-0.285936420748011
"8007",1,1,-1,-1,1.02566188964841
"8008",1,-1,1,1,2.22236896081991
"8009",1,1,-1,-1,0.0296178208026888
"8010",-1,-1,-1,1,0.655357626261155
"8011",1,1,-1,1,-1.34396244602449
"8012",-1,1,-1,1,-1.92577436799282
"8013",1,-1,1,-1,-0.203627240366004
"8014",-1,-1,1,-1,0.137629671898718
"8015",-1,-1,1,1,1.22736595480008
"8016",-1,-1,1,1,1.5577256336836
"8017",-1,-1,1,1,3.02260663897916
"8018",1,-1,-1,-1,-2.83991730070594
"8019",-1,1,1,-1,0.887603286368747
"8020",-1,1,1,1,-0.473493219306682
"8021",1,1,1,1,2.69068706414632
"8022",1,1,-1,1,0.110611614510418
"8023",1,-1,1,1,-0.980392400613777
"8024",-1,1,-1,-1,-2.85973644264655
"8025",1,-1,1,-1,-0.112665981324657
"8026",1,1,-1,1,-0.0187647154928995
"8027",-1,-1,1,1,3.04407989799462
"8028",-1,1,1,-1,0.342831621507643
"8029",1,-1,1,1,-0.117758299450381
"8030",1,-1,1,-1,-1.82409970931234
"8031",1,1,1,-1,2.07083556786037
"8032",1,-1,-1,1,-2.29984253593018
"8033",1,-1,-1,-1,-2.34804654641772
"8034",-1,-1,1,1,1.32569871684203
"8035",-1,1,1,1,-0.374489144470724
"8036",1,-1,-1,-1,-3.55601075174074
"8037",1,1,-1,1,-0.98267136981944
"8038",1,1,1,-1,4.3015265113251
"8039",-1,1,1,1,-1.29761072243334
"8040",-1,-1,-1,-1,-0.475040729345159
"8041",1,1,-1,-1,0.148871280379486
"8042",-1,1,-1,1,-3.64289094706075
"8043",1,1,-1,-1,0.0212158971149518
"8044",-1,1,-1,-1,-0.414214344628805
"8045",1,-1,-1,1,-3.00603992817192
"8046",1,1,1,1,1.89585178638713
"8047",1,1,-1,-1,-1.11910830720689
"8048",1,1,1,-1,2.18002315114959
"8049",1,1,-1,-1,-1.11612931741334
"8050",1,-1,-1,-1,-0.983559661025311
"8051",-1,-1,-1,-1,-0.415545703001879
"8052",1,-1,-1,1,-2.16176965145369
"8053",-1,1,-1,1,-3.53614447076042
"8054",-1,-1,-1,-1,-0.0851836696321093
"8055",-1,-1,-1,-1,-1.94821488578352
"8056",-1,1,-1,-1,-1.89392629699823
"8057",1,-1,-1,-1,-2.37120023714091
"8058",-1,-1,1,1,1.53627728990725
"8059",-1,-1,1,-1,0.515010062824714
"8060",-1,-1,1,-1,0.595785703922308
"8061",-1,-1,-1,1,-0.923782581448905
"8062",-1,-1,1,-1,2.32856231584527
"8063",-1,-1,1,1,3.86025854519314
"8064",1,1,1,1,1.76295322753159
"8065",1,1,-1,1,-0.512704620364095
"8066",1,-1,1,1,-1.99555598091754
"8067",-1,1,-1,-1,-1.8716515804918
"8068",-1,-1,1,1,2.26152144679209
"8069",-1,1,1,-1,-0.441759070539401
"8070",1,1,-1,1,0.0485270111372806
"8071",-1,-1,-1,1,-0.00748251135766657
"8072",1,-1,-1,-1,-1.24668728932065
"8073",1,-1,-1,1,-2.20659120732053
"8074",1,-1,1,1,0.155258214597972
"8075",1,1,1,1,2.04078954143968
"8076",-1,-1,-1,-1,-0.837490243963852
"8077",-1,1,-1,1,-2.60124282836776
"8078",-1,1,1,-1,-0.58370970726505
"8079",1,1,1,-1,1.51094127982698
"8080",-1,-1,1,-1,2.17045808710361
"8081",1,-1,-1,1,-2.67374271824756
"8082",-1,1,1,-1,-1.069857756082
"8083",-1,1,-1,-1,-0.0254746572713707
"8084",-1,-1,1,-1,1.00188360484246
"8085",-1,-1,-1,-1,-0.940337202161801
"8086",-1,-1,-1,-1,1.29954460465487
"8087",1,-1,1,-1,-0.899717298181512
"8088",1,1,1,1,2.74600916261378
"8089",1,-1,-1,1,-3.02726374481928
"8090",1,-1,1,1,-0.878102042559811
"8091",-1,-1,1,1,0.232493271718304
"8092",1,-1,1,1,0.746753124460762
"8093",1,1,-1,-1,0.228873462685979
"8094",1,-1,-1,-1,-2.22330413653243
"8095",-1,1,-1,1,-1.68897792902233
"8096",-1,1,-1,-1,-3.45360217592131
"8097",1,1,1,-1,2.77194307552661
"8098",-1,1,-1,-1,-2.86954024572763
"8099",1,-1,-1,-1,-1.80489397744361
"8100",-1,-1,1,1,2.60043217730196
"8101",1,1,-1,1,-0.431622905489942
"8102",1,-1,1,-1,1.1933801826269
"8103",-1,1,1,1,0.360679841440971
"8104",1,1,-1,-1,-1.56642489946451
"8105",1,1,-1,-1,0.762991158014702
"8106",1,-1,-1,-1,-2.92981784054881
"8107",1,-1,-1,1,-2.13994918725034
"8108",1,-1,-1,-1,-3.1817810390027
"8109",-1,1,-1,-1,-1.7076503525636
"8110",1,-1,-1,-1,-2.3989428853089
"8111",-1,-1,-1,-1,-0.282161542720323
"8112",1,1,-1,-1,-0.123684062298489
"8113",1,1,-1,1,0.287587762578736
"8114",-1,-1,-1,-1,-1.40036343378879
"8115",1,1,-1,1,0.191223485542335
"8116",1,-1,-1,1,-0.0167832180527057
"8117",-1,1,1,1,-1.38130922685085
"8118",1,-1,-1,-1,-2.17503527964072
"8119",-1,-1,1,1,0.660407973016456
"8120",-1,1,1,-1,-1.3577516250392
"8121",1,-1,-1,-1,-3.44457371410339
"8122",1,-1,-1,-1,-2.51589540747237
"8123",-1,-1,-1,-1,0.313989677494781
"8124",-1,-1,-1,1,0.0361848115353309
"8125",1,-1,-1,-1,-2.0857967897566
"8126",-1,-1,1,1,1.87732092741163
"8127",-1,1,1,1,-0.824792610317085
"8128",1,-1,-1,1,-2.82047298869621
"8129",-1,1,-1,-1,-2.30856941805146
"8130",-1,1,1,1,0.823577164344526
"8131",-1,1,-1,-1,-0.817066030051303
"8132",1,1,1,1,-0.0792624819940291
"8133",1,1,-1,-1,0.374191492301507
"8134",1,1,1,1,0.942340083234001
"8135",1,1,-1,-1,-0.0538849738135308
"8136",-1,1,-1,1,-3.05791781703833
"8137",1,1,1,-1,1.59302750769007
"8138",1,1,1,-1,2.8970267043712
"8139",-1,-1,1,-1,1.96976970551216
"8140",1,1,1,1,0.583297227480915
"8141",-1,1,-1,-1,-1.67484206558279
"8142",1,1,-1,-1,-1.20103120921884
"8143",1,1,-1,1,0.69657176978035
"8144",1,1,1,1,2.15307728448126
"8145",1,1,-1,1,-0.306141834088638
"8146",1,1,1,1,2.75273130878637
"8147",-1,1,1,1,-0.389778487798419
"8148",1,1,1,-1,3.08914558325155
"8149",1,1,-1,-1,1.48752747803534
"8150",-1,-1,1,1,0.656847087115634
"8151",-1,1,-1,1,-2.32146493586686
"8152",-1,-1,-1,1,-2.51009252652227
"8153",-1,1,1,-1,0.758480613183324
"8154",1,1,1,1,1.41916315370148
"8155",-1,-1,1,-1,1.83359596497738
"8156",-1,1,1,1,1.36160032069287
"8157",-1,-1,-1,1,-2.4955426986092
"8158",-1,-1,1,1,1.37909817336916
"8159",-1,1,1,1,1.34949200114707
"8160",-1,1,1,-1,-0.6780547977739
"8161",1,-1,1,-1,0.712804885434371
"8162",-1,-1,1,-1,0.455142149680008
"8163",1,1,-1,1,-0.950037282360758
"8164",-1,-1,-1,1,-0.0251875212729869
"8165",-1,1,1,1,0.240955070708705
"8166",1,-1,1,1,0.363569735504941
"8167",-1,-1,-1,1,-0.641160241390892
"8168",1,1,1,-1,2.49546397216157
"8169",1,1,1,1,0.556138150833657
"8170",1,1,1,-1,1.03182338698565
"8171",1,-1,1,-1,0.450635567658346
"8172",-1,1,1,1,-1.05850981499873
"8173",-1,1,-1,1,-1.31641902681187
"8174",-1,-1,-1,1,-0.0127663510968337
"8175",1,-1,-1,1,-0.708126020224127
"8176",1,1,-1,-1,-0.43984938159062
"8177",-1,1,1,-1,-1.11771535564795
"8178",-1,-1,1,1,2.00519351164389
"8179",-1,1,-1,1,-2.83512252890121
"8180",-1,-1,-1,1,-1.51903628846877
"8181",1,1,1,1,0.418919488122476
"8182",-1,1,-1,1,-2.32051585632534
"8183",-1,1,-1,1,-1.40295497164076
"8184",-1,1,-1,-1,-2.74746205139732
"8185",1,1,-1,1,0.128429056806863
